holding_cost,order_fixed,stockout_penalty,learning_rate,n_steps,n_epochs,vf_coef,ent_coef,batch_size,rl_avg_profit,rl_avg_stockouts,rl_avg_inventory,train_time_s
0.5,30.0,10.0,0.0001,1024,8,0.25,0.0,64,243.85618224133526,2381.439741892364,17.36402274353251,105.88856649398804
0.5,30.0,10.0,0.0001,1024,8,0.25,0.01,64,269.2067547045384,974.4375052157842,29.8982948519759,105.79369521141052
0.5,30.0,50.0,3e-05,512,5,0.25,0.0,64,274.8414714998519,4.623049939137748,62.74260132463011,81.40001106262207
0.5,30.0,50.0,3e-05,512,5,0.25,0.01,64,274.50814774382536,0.0,62.164950684847895,80.9311056137085
0.5,30.0,50.0,3e-05,512,8,0.25,0.0,64,270.44418286752176,0.0,67.9998729172798,104.36894965171814
0.5,30.0,50.0,3e-05,512,8,0.25,0.01,64,236.8380570815519,426.00003742573983,82.12009071872659,106.25152659416199
0.5,30.0,50.0,3e-05,2048,5,0.25,0.0,64,280.48015117707916,35.01587870209933,50.010760503272486,87.62220239639282
0.5,30.0,50.0,3e-05,2048,5,0.25,0.01,64,272.8574794021885,0.0,67.45353933674016,87.72485542297363
0.5,30.0,50.0,3e-05,2048,8,0.25,0.0,64,283.620635669707,81.82045715875987,34.75103186022746,111.38956260681152
0.5,30.0,50.0,3e-05,2048,8,0.25,0.01,64,271.73787711740414,0.0,66.82782771802928,111.8654716014862
0.5,30.0,50.0,3e-05,1024,5,0.25,0.0,64,263.58284688162354,0.0,85.19832407703139,86.8704125881195
0.5,30.0,50.0,3e-05,1024,5,0.25,0.01,64,278.3174943096636,0.0,54.23698204876625,87.31084728240967
0.5,30.0,50.0,3e-05,1024,8,0.25,0.0,64,287.5333611017227,6.757301067564972,40.24027609106612,109.89717650413513
0.5,30.0,50.0,3e-05,1024,8,0.25,0.01,64,216.64626665491852,1116.3592964642164,38.61186901183977,106.20251679420471
0.5,30.0,50.0,0.0001,512,5,0.25,0.0,64,265.1908605627177,171.04046988056865,61.4575972758254,83.49339580535889
0.5,30.0,50.0,0.0001,512,5,0.25,0.01,64,256.3462464090743,286.822841413329,62.1339994550731,83.32775139808655
0.5,30.0,50.0,0.0001,512,8,0.25,0.0,64,275.1641885383834,165.44452528631132,43.8198066627816,105.68968105316162
0.5,30.0,50.0,0.0001,512,8,0.25,0.01,64,254.96098459924087,15.778974969567273,96.85889207604814,106.23355627059937
0.5,30.0,50.0,0.0001,2048,5,0.25,0.0,64,280.6355364585626,0.0,54.91812295678544,84.97681307792664
0.5,30.0,50.0,0.0001,2048,5,0.25,0.01,64,287.3165281832745,25.289803679788484,38.52635474949667,86.33342170715332
0.5,30.0,50.0,0.0001,2048,8,0.25,0.0,64,282.4127087501152,13.781064220050832,47.13478313498301,114.35206532478333
0.5,30.0,50.0,0.0001,2048,8,0.25,0.01,64,278.79987695882306,66.36656234082537,49.54193506005692,109.40443682670593
0.5,30.0,50.0,0.0001,1024,5,0.25,0.0,64,281.51034014631324,116.61314337023062,42.19497355421929,81.05108952522278
0.5,30.0,50.0,0.0001,1024,5,0.25,0.01,64,273.1367941181108,60.585292610100076,56.912426660616106,81.27020406723022
0.5,30.0,50.0,0.0001,1024,8,0.25,0.0,64,280.9713417645823,0.0,49.39550577451105,105.40158271789551
0.5,30.0,50.0,0.0001,1024,8,0.25,0.01,64,279.2655430949007,79.41058206636566,46.268820484892956,109.16542768478394
0.5,30.0,100.0,3e-05,512,5,0.25,0.0,64,242.48019779641854,0.0,119.93417659393728,88.92739224433899
0.5,30.0,100.0,3e-05,512,5,0.25,0.01,64,253.69455713707544,0.0,101.31354456653332,86.47771883010864
0.5,30.0,100.0,3e-05,512,8,0.25,0.0,64,274.3318384980724,0.0,65.43885786814232,109.39540529251099
0.5,30.0,100.0,3e-05,512,8,0.25,0.01,64,246.45159887445197,0.0,115.84475892367428,111.20970392227173
0.5,30.0,100.0,3e-05,2048,5,0.25,0.0,64,273.3425784191244,0.21107095031487405,65.58229115316314,92.36317348480225
0.5,30.0,100.0,3e-05,2048,5,0.25,0.01,64,269.10458505762193,0.0,70.10718007753972,89.36420750617981
0.5,30.0,100.0,3e-05,2048,8,0.25,0.0,64,272.6831782067562,0.0,65.90192972679661,108.15137910842896
0.5,30.0,100.0,3e-05,2048,8,0.25,0.01,64,279.13187675694667,0.0,56.266761858169346,113.79805040359497
0.5,30.0,100.0,3e-05,1024,5,0.25,0.0,64,263.74727382653435,0.0,79.39994155674765,89.90262770652771
0.5,30.0,100.0,3e-05,1024,5,0.25,0.01,64,269.5678043727285,0.0,74.64268215022676,83.7240731716156
0.5,30.0,100.0,3e-05,1024,8,0.25,0.0,64,274.0551117778565,0.26321470786205053,66.99404048135835,105.31169891357422
0.5,30.0,100.0,3e-05,1024,8,0.25,0.01,64,256.8474650811515,0.0,96.64566886588318,108.08196425437927
0.5,30.0,100.0,0.0001,512,5,0.25,0.0,64,273.764335496498,11.01434071722537,69.62352727184557,89.30740141868591
0.5,30.0,100.0,0.0001,512,5,0.25,0.01,64,278.41590736616234,39.09306728783495,49.63310154745024,86.13171362876892
0.5,30.0,100.0,0.0001,512,8,0.25,0.0,64,259.24596924227745,2.008782735613944,91.47724667274788,110.40092849731445
0.5,30.0,100.0,0.0001,512,8,0.25,0.01,64,261.97790050746903,0.0,87.95554844059356,107.99655747413635
0.5,30.0,100.0,0.0001,2048,5,0.25,0.0,64,277.6964795619374,35.517178988859925,47.84923028763026,85.80950140953064
0.5,30.0,100.0,0.0001,2048,5,0.25,0.01,64,274.44665197762095,23.051377812150402,56.84136778583265,86.1130883693695
0.5,30.0,100.0,0.0001,2048,8,0.25,0.0,64,269.42842828195904,0.0,71.18660375934759,108.4005036354065
0.5,30.0,100.0,0.0001,2048,8,0.25,0.01,64,273.3717317511625,0.0,69.27733238533752,113.15523362159729
0.5,30.0,100.0,0.0001,1024,5,0.25,0.0,64,255.3581460666634,0.0,94.56042160661254,88.60297274589539
0.5,30.0,100.0,0.0001,1024,5,0.25,0.01,64,275.933374364862,1.3974636622884007,60.96910008887723,86.70224261283875
0.5,30.0,100.0,0.0001,1024,8,0.25,0.0,64,253.16132811181396,0.0,106.94809142439333,108.23021340370178
0.5,30.0,100.0,0.0001,1024,8,0.25,0.01,64,265.03478459126075,43.27356366613556,68.22195004502389,108.41547513008118
0.5,30.0,200.0,3e-05,512,5,0.25,0.0,64,236.73176354447241,0.0,129.58996119669038,86.906325340271
0.5,30.0,200.0,3e-05,512,5,0.25,0.01,64,258.3073288690637,0.0,94.17274604274802,85.15432548522949
0.5,30.0,200.0,3e-05,512,8,0.25,0.0,64,255.20610406958093,0.0,102.08256414544093,107.25754237174988
0.5,30.0,200.0,3e-05,512,8,0.25,0.01,64,248.7410138216775,0.0,107.59047115378185,107.40744042396545
0.5,30.0,200.0,3e-05,2048,5,0.25,0.0,64,254.74137199744513,0.0,95.69450992950021,88.70912051200867
0.5,30.0,200.0,3e-05,2048,5,0.25,0.01,64,257.5681456282822,0.0,96.38658881409529,89.35865187644958
0.5,30.0,200.0,3e-05,2048,8,0.25,0.0,64,264.96692331491306,0.0,82.81948092734976,111.00242400169373
0.5,30.0,200.0,3e-05,2048,8,0.25,0.01,64,260.7994668812414,0.0,93.97205495337917,106.81402277946472
0.5,30.0,200.0,3e-05,1024,5,0.25,0.0,64,253.70467280330467,0.0,101.93524021514473,85.12955689430237
0.5,30.0,200.0,3e-05,1024,5,0.25,0.01,64,248.82527596619903,0.0,110.65707927965138,87.04365134239197
0.5,30.0,200.0,3e-05,1024,8,0.25,0.0,64,261.93878682389914,0.0,89.95032504983143,109.82044315338135
0.5,30.0,200.0,3e-05,1024,8,0.25,0.01,64,222.23293365191822,0.0,163.34420446108464,104.52574157714844
0.5,30.0,200.0,0.0001,512,5,0.25,0.0,64,244.78126706007274,0.0,115.79190409830171,80.27738928794861
0.5,30.0,200.0,0.0001,512,5,0.25,0.01,64,257.75602365012963,0.0,93.1203730962048,80.25803232192993
0.5,30.0,200.0,0.0001,512,8,0.25,0.0,64,248.95115422901887,0.0,116.21828944794117,102.23515915870667
0.5,30.0,200.0,0.0001,512,8,0.25,0.01,64,240.96057117983983,0.0,121.8366491239365,102.82308983802795
0.5,30.0,200.0,0.0001,2048,5,0.25,0.0,64,269.9561154743511,0.0,75.38831197346727,89.16538500785828
0.5,30.0,200.0,0.0001,2048,5,0.25,0.01,64,267.5491282891656,0.0,74.16685390054363,87.27587604522705
0.5,30.0,200.0,0.0001,2048,8,0.25,0.0,64,268.44250462922463,0.0,76.06394030531791,110.93068504333496
0.5,30.0,200.0,0.0001,2048,8,0.25,0.01,64,250.2488985748254,0.0,103.39071011896003,115.45325660705566
0.5,30.0,200.0,0.0001,1024,5,0.25,0.0,64,264.0733274212818,0.0,78.33455465133878,84.4913923740387
0.5,30.0,200.0,0.0001,1024,5,0.25,0.01,64,254.2143550142377,0.0,98.94423103018983,84.79183435440063
0.5,30.0,200.0,0.0001,1024,8,0.25,0.0,64,247.98636960375683,0.0,110.81334040811616,106.91870021820068
0.5,30.0,200.0,0.0001,1024,8,0.25,0.01,64,264.32504194310087,0.0,80.52740082936744,106.27849102020264
0.5,50.0,10.0,3e-05,512,5,0.25,0.0,64,110.05629732377047,7868.269149960586,8.093631838527443,86.17306709289551
0.5,50.0,10.0,3e-05,512,5,0.25,0.01,64,239.23869528130294,2208.3882092869926,16.545131485826552,86.63834595680237
0.5,50.0,10.0,3e-05,512,8,0.25,0.0,64,253.83430317683278,1609.1266419328024,23.085346728906238,109.40828967094421
0.5,50.0,10.0,3e-05,512,8,0.25,0.01,64,230.88731200711578,2702.6523287862824,13.038490808500004,106.42027926445007
0.5,50.0,10.0,3e-05,2048,5,0.25,0.0,64,8.684264539114661,12127.260166217926,1.5625007468000156,87.79531788825989
0.5,50.0,10.0,3e-05,2048,5,0.25,0.01,64,114.26917258724086,7590.182713210566,8.160568288941294,87.5979437828064
0.5,50.0,10.0,3e-05,2048,8,0.25,0.0,64,232.65574791224304,2705.0630405135353,13.140303115244597,111.29806447029114
0.5,50.0,10.0,3e-05,2048,8,0.25,0.01,64,283.23013524836216,15.421006779010366,37.66026339491753,111.4171404838562
0.5,50.0,10.0,3e-05,1024,5,0.25,0.0,64,211.71307806472564,3689.076301991977,4.718424983253089,87.47740817070007
0.5,50.0,10.0,3e-05,1024,5,0.25,0.01,64,-8.08389397228338,12858.417197091254,0.8568111662015523,85.78677248954773
0.5,50.0,10.0,3e-05,1024,8,0.25,0.0,64,279.3505016508244,378.5544447770417,21.167477998917235,104.23021578788757
0.5,50.0,10.0,3e-05,1024,8,0.25,0.01,64,150.84819563477248,6110.724505567907,7.652783217363263,104.12893295288086
0.5,50.0,10.0,0.0001,512,5,0.25,0.0,64,166.26260405684596,5407.3232439674,13.067055530873674,82.28555679321289
0.5,50.0,10.0,0.0001,512,5,0.25,0.01,64,109.97130524465828,7679.601719210918,16.162245453106216,85.52296590805054
0.5,50.0,10.0,0.0001,512,8,0.25,0.0,64,272.66729142926704,614.8606488706672,24.206481691680544,104.6723518371582
0.5,50.0,10.0,0.0001,512,8,0.25,0.01,64,261.109282719368,1117.4557397280541,29.96030560117878,108.99206018447876
0.5,50.0,10.0,0.0001,2048,5,0.25,0.0,64,272.72399861856366,598.1382598944675,25.618854010790994,84.27921485900879
0.5,50.0,10.0,0.0001,2048,5,0.25,0.01,64,61.512733177679785,10067.85755606452,1.6890334893857442,85.09101104736328
0.5,50.0,10.0,0.0001,2048,8,0.25,0.0,64,280.95140312101796,259.0033012952098,34.70419294311576,111.70528721809387
0.5,50.0,10.0,0.0001,2048,8,0.25,0.01,64,259.1288595317247,1113.4070027723467,29.206825218102704,111.88363456726074
0.5,50.0,10.0,0.0001,1024,5,0.25,0.0,64,99.03251349150307,8321.266087803291,7.91747958710315,85.2757477760315
0.5,50.0,10.0,0.0001,1024,5,0.25,0.01,64,-202.67516710819717,20994.156925280135,0.2593568377206995,86.1598653793335
0.5,50.0,10.0,0.0001,1024,8,0.25,0.0,64,154.78392574931664,5704.111685812923,20.80576532932177,112.0562858581543
0.5,50.0,10.0,0.0001,1024,8,0.25,0.01,64,260.26689001463683,1388.8282115087695,19.083185447478947,104.93280863761902
0.5,50.0,50.0,3e-05,512,5,0.25,0.0,64,254.43584148173096,0.0,79.49693610831483,83.35093712806702
0.5,50.0,50.0,3e-05,512,5,0.25,0.01,64,251.0181588323541,0.0,92.24633687894638,83.08626294136047
0.5,50.0,50.0,3e-05,512,8,0.25,0.0,64,270.8181798722385,1.5672315808315815,58.191894924738634,106.28786754608154
0.5,50.0,50.0,3e-05,512,8,0.25,0.01,64,270.19286514205686,2.7649023203166267,53.786685369569966,107.69649171829224
0.5,50.0,50.0,3e-05,2048,5,0.25,0.0,64,272.16441368513995,0.0,54.802811061911385,84.2031741142273
0.5,50.0,50.0,3e-05,2048,5,0.25,0.01,64,264.48911677707395,0.0,67.92767350497311,82.43504762649536
0.5,50.0,50.0,3e-05,2048,8,0.25,0.0,64,277.6883389095311,0.07477799995051555,44.616510659831846,105.25712394714355
0.5,50.0,50.0,3e-05,2048,8,0.25,0.01,64,272.5029715042636,3.756111014967204,59.77338672376659,105.67851877212524
0.5,50.0,50.0,3e-05,1024,5,0.25,0.0,64,281.16574318020366,10.626642668983965,39.588462441326826,81.73604702949524
0.5,50.0,50.0,3e-05,1024,5,0.25,0.01,64,255.7537979080169,0.0,83.70239830330625,81.93515491485596
0.5,50.0,50.0,3e-05,1024,8,0.25,0.0,64,277.55622908136104,0.5221413468415804,43.19791806991786,107.87260818481445
0.5,50.0,50.0,3e-05,1024,8,0.25,0.01,64,260.06345969607656,0.0,72.908271902424,110.93565535545349
0.5,50.0,50.0,0.0001,512,5,0.25,0.0,64,275.67600259741675,129.09365101866047,32.60157234714456,83.0875256061554
0.5,50.0,50.0,0.0001,512,5,0.25,0.01,64,272.55111355358525,11.753775797832242,51.391313690812616,83.61138725280762
0.5,50.0,50.0,0.0001,512,8,0.25,0.0,64,250.91742694161536,356.4555111328615,45.664178868123926,106.68861150741577
0.5,50.0,50.0,0.0001,512,8,0.25,0.01,64,180.8234922245089,1613.4265908397742,31.634915310324054,110.29466366767883
0.5,50.0,50.0,0.0001,2048,5,0.25,0.0,64,274.503160130779,62.88589052125219,44.84261466770956,85.88757538795471
0.5,50.0,50.0,0.0001,2048,5,0.25,0.01,64,272.52083162691144,28.981043850493574,52.56795736548018,82.67940855026245
0.5,50.0,50.0,0.0001,2048,8,0.25,0.0,64,269.0425555549533,7.063032070714996,58.27581468033465,111.70863842964172
0.5,50.0,50.0,0.0001,2048,8,0.25,0.01,64,271.9994942821372,104.06940439900067,47.86845822948298,109.54490399360657
0.5,50.0,50.0,0.0001,1024,5,0.25,0.0,64,272.92100337091006,25.841232403503575,54.13539197895625,88.05555582046509
0.5,50.0,50.0,0.0001,1024,5,0.25,0.01,64,268.1685252884568,121.67724023974422,51.5740504664591,89.05034375190735
0.5,50.0,50.0,0.0001,1024,8,0.25,0.0,64,274.1215787654521,59.44685118068005,47.5900411929823,103.16455698013306
0.5,50.0,50.0,0.0001,1024,8,0.25,0.01,64,265.7213767392468,20.246347520406083,66.03391986846924,103.81376528739929
0.5,50.0,100.0,3e-05,512,5,0.25,0.0,64,249.5661081466455,0.0,99.29637663540775,81.54155826568604
0.5,50.0,100.0,3e-05,512,5,0.25,0.01,64,250.49787904617293,0.0,94.72773497281011,81.4994740486145
0.5,50.0,100.0,3e-05,512,8,0.25,0.0,64,237.00869457886984,0.0,113.20317702619998,109.29046726226807
0.5,50.0,100.0,3e-05,512,8,0.25,0.01,64,231.47728426676585,0.0,125.81277068255697,109.41871953010559
0.5,50.0,100.0,3e-05,2048,5,0.25,0.0,64,265.16942091439194,0.0,67.58736632882733,88.43961358070374
0.5,50.0,100.0,3e-05,2048,5,0.25,0.01,64,261.88302952959214,0.0,76.16568723704717,88.26612830162048
0.5,50.0,100.0,3e-05,2048,8,0.25,0.0,64,263.66999208262865,0.0,70.04330121393073,114.89064335823059
0.5,50.0,100.0,3e-05,2048,8,0.25,0.01,64,253.31781693364374,0.0,89.86637022671634,116.23194169998169
0.5,50.0,100.0,3e-05,1024,5,0.25,0.0,64,259.54759711175495,0.0,80.97979134964615,87.82150340080261
0.5,50.0,100.0,3e-05,1024,5,0.25,0.01,64,249.2741540981387,0.0,97.33200728743043,87.23899388313293
0.5,50.0,100.0,3e-05,1024,8,0.25,0.0,64,271.6036956730234,5.641182871498826,57.865609881257356,103.88936614990234
0.5,50.0,100.0,3e-05,1024,8,0.25,0.01,64,250.6061396053632,0.0,96.62686498772608,109.82457399368286
0.5,50.0,100.0,0.0001,512,5,0.25,0.0,64,266.5824956762676,0.0,57.833407033632874,89.15041327476501
0.5,50.0,100.0,0.0001,512,5,0.25,0.01,64,243.916109328118,32.082110106389884,98.29125337783603,88.31795144081116
0.5,50.0,100.0,0.0001,512,8,0.25,0.0,64,237.7795228033733,0.0,118.00764921841558,109.10708618164062
0.5,50.0,100.0,0.0001,512,8,0.25,0.01,64,258.8632031587018,9.005378893801035,75.31158818075103,106.77473711967468
0.5,50.0,100.0,0.0001,2048,5,0.25,0.0,64,262.0060572278789,0.0,71.25333000914692,87.91994714736938
0.5,50.0,100.0,0.0001,2048,5,0.25,0.01,64,264.4691015144332,0.0,69.25111041761424,87.32479500770569
0.5,50.0,100.0,0.0001,2048,8,0.25,0.0,64,266.61178919721516,0.2249548356776046,62.43555308825349,110.3851797580719
0.5,50.0,100.0,0.0001,2048,8,0.25,0.01,64,265.05596680605805,0.0,72.02483225678743,108.18284678459167
0.5,50.0,100.0,0.0001,1024,5,0.25,0.0,64,269.5229214836942,0.0,62.33098112759525,89.61966466903687
0.5,50.0,100.0,0.0001,1024,5,0.25,0.01,64,255.07102758067649,0.0,88.37501660072641,82.077139377594
0.5,50.0,100.0,0.0001,1024,8,0.25,0.0,64,258.29093696232695,0.0,81.88833554411588,110.99548292160034
0.5,50.0,100.0,0.0001,1024,8,0.25,0.01,64,261.9087447009109,8.477440326257941,66.66634463480074,110.229177236557
0.5,50.0,200.0,3e-05,512,5,0.25,0.0,64,228.8676953201481,0.0,131.50397268634953,85.53175258636475
0.5,50.0,200.0,3e-05,512,5,0.25,0.01,64,220.88495670227084,0.0,145.49642605298186,85.65718984603882
0.5,50.0,200.0,3e-05,512,8,0.25,0.0,64,229.7163311148642,0.0,134.3788725719713,108.58828401565552
0.5,50.0,200.0,3e-05,512,8,0.25,0.01,64,248.87717650711684,0.0,99.12575371729186,104.49439191818237
0.5,50.0,200.0,3e-05,2048,5,0.25,0.0,64,254.21920723791354,0.0,86.82420759018153,83.58840703964233
0.5,50.0,200.0,3e-05,2048,5,0.25,0.01,64,244.94255542252503,0.0,106.66571859281358,83.54278349876404
0.5,50.0,200.0,3e-05,2048,8,0.25,0.0,64,254.71654613949053,0.0,83.75952323600038,106.56549096107483
0.5,50.0,200.0,3e-05,2048,8,0.25,0.01,64,247.679479503373,0.0,99.42745035040869,109.8477714061737
0.5,50.0,200.0,3e-05,1024,5,0.25,0.0,64,242.9874945704524,0.0,104.60855120515171,82.81362533569336
0.5,50.0,200.0,3e-05,1024,5,0.25,0.01,64,244.0470214169847,0.0,107.88509394397474,85.99536085128784
0.5,50.0,200.0,3e-05,1024,8,0.25,0.0,64,244.96922981658093,0.0,105.57989664574193,107.50324654579163
0.5,50.0,200.0,3e-05,1024,8,0.25,0.01,64,247.34807220242618,0.0,100.07453552246093,107.00623393058777
0.5,50.0,200.0,0.0001,512,5,0.25,0.0,64,256.13789540416616,1.0410534535657106,86.0271427342663,83.6185073852539
0.5,50.0,200.0,0.0001,512,5,0.25,0.01,64,227.8936188694513,0.0,128.33577731615878,84.25847578048706
0.5,50.0,200.0,0.0001,512,8,0.25,0.0,64,234.79012775717538,0.0,126.27232939419682,111.67614150047302
0.5,50.0,200.0,0.0001,512,8,0.25,0.01,64,247.6710303937257,0.0,97.33453944167044,105.81432723999023
0.5,50.0,200.0,0.0001,2048,5,0.25,0.0,64,250.45727880021542,0.0,95.52298433486729,85.94077396392822
0.5,50.0,200.0,0.0001,2048,5,0.25,0.01,64,267.3662963886853,0.0,65.77877655447347,86.2503650188446
0.5,50.0,200.0,0.0001,2048,8,0.25,0.0,64,259.65867895604055,0.0,76.02448161295015,108.88394021987915
0.5,50.0,200.0,0.0001,2048,8,0.25,0.01,64,257.00253277834133,0.0,80.99635162562541,109.40078902244568
0.5,50.0,200.0,0.0001,1024,5,0.25,0.0,64,254.2740428648288,0.4938154073359854,84.95261547349904,83.97802066802979
0.5,50.0,200.0,0.0001,1024,5,0.25,0.01,64,241.4428254717775,0.0,107.17273977410302,83.84000897407532
0.5,50.0,200.0,0.0001,1024,8,0.25,0.0,64,252.40342293684884,0.0,90.50399825213705,106.44105005264282
0.5,50.0,200.0,0.0001,1024,8,0.25,0.01,64,242.2000220261215,0.0,112.90086541580827,106.50474858283997
1.5,5.0,10.0,3e-05,512,5,0.25,0.0,64,-123.79195586638134,18589.96145458569,0.5945457214494683,84.0307970046997
1.5,5.0,10.0,3e-05,512,5,0.25,0.01,64,-223.4411033920731,22645.01909360983,0.13060120314767915,87.55985283851624
1.5,5.0,10.0,3e-05,512,8,0.25,0.0,64,114.28218533397913,7866.261543511375,9.462827500113068,109.20095944404602
1.5,5.0,10.0,3e-05,512,8,0.25,0.01,64,-62.72387091001792,15865.329583220815,1.5694216288937486,106.16652369499207
1.5,5.0,10.0,3e-05,2048,5,0.25,0.0,64,-221.7359173982521,22533.099893354425,0.20049830240746064,86.01038408279419
1.5,5.0,10.0,3e-05,2048,5,0.25,0.01,64,-45.67133040121202,15146.460508333757,1.5361493530951136,85.78924083709717
1.5,5.0,10.0,3e-05,2048,8,0.25,0.0,64,-33.12227925312262,14444.773412948416,1.6450198140597503,106.47094297409058
1.5,5.0,10.0,3e-05,2048,8,0.25,0.01,64,66.9552998030438,10232.359500818122,4.928329132198266,111.69355177879333
1.5,5.0,10.0,3e-05,1024,5,0.25,0.0,64,-218.22773122282288,22354.813696492616,0.2667849333523071,83.99702501296997
1.5,5.0,10.0,3e-05,1024,5,0.25,0.01,64,-225.6601092316551,22793.310216521673,0.21345940302496086,83.42957019805908
1.5,5.0,10.0,3e-05,1024,8,0.25,0.0,64,-7.165846476998071,13421.964847964537,2.8932712791296207,108.63859438896179
1.5,5.0,10.0,3e-05,1024,8,0.25,0.01,64,-13.123008818445877,13648.141683243937,2.215509713588614,108.42905783653259
1.5,5.0,10.0,0.0001,512,5,0.25,0.0,64,239.75944964963088,1816.4374573227371,22.43439283695735,86.93914341926575
1.5,5.0,10.0,0.0001,512,5,0.25,0.01,64,192.71758170693872,4237.471332335341,15.115959672365236,81.73769807815552
1.5,5.0,10.0,0.0001,512,8,0.25,0.0,64,236.66800341967428,598.3408248244448,42.45547344736857,109.38614058494568
1.5,5.0,10.0,0.0001,512,8,0.25,0.01,64,216.02893140509013,1165.0006476076844,45.99223563971585,105.09361147880554
1.5,5.0,10.0,0.0001,2048,5,0.25,0.0,64,128.27292485179083,6882.642697600432,14.906083264088588,82.73548078536987
1.5,5.0,10.0,0.0001,2048,5,0.25,0.01,64,199.56120218831296,3361.3932408032733,23.383798825316745,82.80282330513
1.5,5.0,10.0,0.0001,2048,8,0.25,0.0,64,147.29834116304923,5503.989657949745,24.47573702836281,105.09043025970459
1.5,5.0,10.0,0.0001,2048,8,0.25,0.01,64,128.65429347411188,5979.606983800611,28.28121562288232,105.22663426399231
1.5,5.0,10.0,0.0001,1024,5,0.25,0.0,64,238.45170837722998,1398.2777315322267,29.086172143641402,80.76039338111877
1.5,5.0,10.0,0.0001,1024,5,0.25,0.01,64,174.996387336364,4259.6973435331965,24.691289491837153,81.05286407470703
1.5,5.0,10.0,0.0001,1024,8,0.25,0.0,64,238.586973221301,342.7891588145902,43.927686048297026,103.4079942703247
1.5,5.0,10.0,0.0001,1024,8,0.25,0.01,64,231.9769691367143,515.5320181166942,44.36790327235444,103.52099347114563
1.5,5.0,50.0,3e-05,512,5,0.25,0.0,64,215.23618535772752,1095.2455833949723,20.40370175114131,83.81358313560486
1.5,5.0,50.0,3e-05,512,5,0.25,0.01,64,-29.36290999461921,4997.1531110735705,16.189421013203283,82.6415433883667
1.5,5.0,50.0,3e-05,512,8,0.25,0.0,64,248.3969890523415,263.577533699334,31.786075891044042,103.7697868347168
1.5,5.0,50.0,3e-05,512,8,0.25,0.01,64,246.9178162625295,281.56682339312476,31.93835604442309,103.82541179656982
1.5,5.0,50.0,3e-05,2048,5,0.25,0.0,64,251.1185070118867,329.50091592977844,30.00241050128047,82.75579595565796
1.5,5.0,50.0,3e-05,2048,5,0.25,0.01,64,258.4470268281188,284.5056240165961,26.34513067609643,86.27537298202515
1.5,5.0,50.0,3e-05,2048,8,0.25,0.0,64,239.9660229519547,444.60444862498537,31.03233603472579,112.0603404045105
1.5,5.0,50.0,3e-05,2048,8,0.25,0.01,64,242.8128803927656,232.78470402175853,35.63478277340327,112.50874972343445
1.5,5.0,50.0,3e-05,1024,5,0.25,0.0,64,250.31326110280884,446.1229273767096,22.866940553728234,85.89706707000732
1.5,5.0,50.0,3e-05,1024,5,0.25,0.01,64,213.89634713613185,1096.3982600589736,21.25348926603233,83.60216975212097
1.5,5.0,50.0,3e-05,1024,8,0.25,0.0,64,250.05135433969036,248.56529994196325,32.18195405058665,106.24083924293518
1.5,5.0,50.0,3e-05,1024,8,0.25,0.01,64,246.99645581203904,250.89767803701056,33.98195062177639,105.4966652393341
1.5,5.0,50.0,0.0001,512,5,0.25,0.0,64,239.65958816701396,189.96180302748286,42.39345794462178,83.03541445732117
1.5,5.0,50.0,0.0001,512,5,0.25,0.01,64,234.3447113800399,258.05347838652847,42.91886724080125,83.73753261566162
1.5,5.0,50.0,0.0001,512,8,0.25,0.0,64,196.6122659759463,171.14647225984876,66.27275125294514,105.3833556175232
1.5,5.0,50.0,0.0001,512,8,0.25,0.01,64,192.93736355661738,226.83870552671397,68.78551018427495,106.17509579658508
1.5,5.0,50.0,0.0001,2048,5,0.25,0.0,64,216.2489079359904,239.4163798700775,52.55839055845182,85.52993583679199
1.5,5.0,50.0,0.0001,2048,5,0.25,0.01,64,216.16364122509395,241.28868291041454,53.026884721076655,83.7905170917511
1.5,5.0,50.0,0.0001,2048,8,0.25,0.0,64,218.97653750149794,105.94583536661052,56.6001241872082,114.34104442596436
1.5,5.0,50.0,0.0001,2048,8,0.25,0.01,64,215.6082366319353,107.92191665020391,58.76766516868382,112.86259508132935
1.5,5.0,50.0,0.0001,1024,5,0.25,0.0,64,225.50654656992202,154.22985726154386,50.466328614509266,86.54591298103333
1.5,5.0,50.0,0.0001,1024,5,0.25,0.01,64,227.4237686082537,234.08884372907522,46.50481208716353,87.0796229839325
1.5,5.0,50.0,0.0001,1024,8,0.25,0.0,64,229.4145060681563,172.76169231089165,50.17338140330902,111.09148406982422
1.5,5.0,50.0,0.0001,1024,8,0.25,0.01,64,219.55539514114395,204.69812155429773,51.78698411327518,109.47035360336304
1.5,5.0,100.0,3e-05,512,5,0.25,0.0,64,247.2530263542078,134.7720121246134,34.341748106381665,86.09620904922485
1.5,5.0,100.0,3e-05,512,5,0.25,0.01,64,247.36015448307904,87.27341360739632,37.407735724841075,86.96867609024048
1.5,5.0,100.0,3e-05,512,8,0.25,0.0,64,242.9662805805511,167.6328099335707,35.71881464241302,112.67886400222778
1.5,5.0,100.0,3e-05,512,8,0.25,0.01,64,243.15560865542247,94.96704675646522,39.01833287467694,111.9606602191925
1.5,5.0,100.0,3e-05,2048,5,0.25,0.0,64,255.86683710730367,120.89053845593227,30.127697587372506,90.6480758190155
